Id,OppPerceel,OppBG,Opp1e,Opp2e,OppKelder,OppGarage,OppOprit,OppTerras,OppBaksteen,Slaapkamers,OpenHaard,Bouwjaar,Verbouwjaar,VerkoopJaar,VerkoopMaand,Kwaliteit,Conditie,VerkoopOmst,VerkoopPrijs
1365,3180,1200,520,600,600,480,30,0,0,2,0,2005,2005,2006,4,7,5,Abnormaal,144152
1366,7500,1674,814,860,814,663,NA,0,0,3,0,2000,2000,2010,1,7,5,Normaal,216000
1367,9179,1790,882,908,873,588,68,0,158,3,0,1999,1999,2008,6,7,5,Abnormaal,193000
1368,2665,1475,925,550,757,336,41,104,0,4,1,1977,1977,2006,7,5,6,Normaal,127000
1369,4435,848,848,0,848,420,NA,140,170,1,0,2003,2004,2009,6,6,5,Normaal,144000
1370,10635,1668,1668,0,1657,502,48,0,171,3,1,2003,2003,2010,5,8,5,Normaal,232000
1371,5400,1374,840,534,840,338,90,0,0,2,0,1920,1950,2009,10,4,6,Normaal,105000
1372,9600,1661,1661,0,992,377,80,0,0,3,1,1955,1996,2008,10,6,6,Normaal,165500
1373,9750,2097,1108,989,1108,583,75,253,0,3,1,1998,1998,2006,6,7,6,Normaal,274300
1374,11400,2633,2633,0,2633,804,NA,314,705,2,2,2001,2002,2007,3,10,5,Normaal,466500
1375,10625,1958,1026,932,1026,936,85,154,0,3,1,2005,2005,2008,7,7,5,Normaal,250000
1376,10991,1571,1571,0,1571,722,89,100,80,3,1,2007,2007,2007,12,8,5,NietAf,239000
1377,6292,790,790,0,768,160,52,0,0,2,0,1930,1950,2008,4,6,5,Normaal,91000
1378,10998,1604,984,620,984,660,60,0,0,3,0,1941,1960,2009,7,5,5,Normaal,117000
1379,1953,987,483,504,483,264,21,72,408,2,0,1973,1973,2006,6,6,5,Normaal,83000
1380,9735,1394,754,640,384,400,73,100,0,3,0,2006,2007,2008,5,5,5,Normaal,167500
1381,8212,864,864,0,864,200,45,0,0,2,0,1914,1950,2010,6,3,3,Normaal,58500
1382,12925,2117,2117,0,1205,550,NA,0,0,4,2,1970,1970,2008,5,6,7,Normaal,237500
1383,7200,1762,998,764,596,576,60,36,0,4,0,1920,1950,2006,10,7,7,Normaal,157000
1384,25339,1416,1416,0,816,576,NA,0,0,3,0,1918,2007,2007,8,5,7,Normaal,112000
1385,9060,1258,698,560,560,280,60,0,0,2,0,1939,1950,2009,10,6,5,Normaal,105000
1386,5436,1154,796,358,796,240,40,0,0,3,0,1922,2007,2010,5,4,8,Normaal,125500
1387,16692,2784,1392,1392,1392,564,80,0,184,5,2,1978,1978,2006,7,7,5,Normaal,250000
1388,8520,2526,1664,862,714,216,60,88,0,5,1,1916,1950,2007,8,6,7,Familie,136000
1389,14892,1746,1746,0,1746,758,42,201,160,3,2,2006,2007,2009,10,9,5,Normaal,377500
1390,6000,1218,869,349,735,440,60,0,0,3,1,1941,1950,2007,3,6,6,Normaal,131000
1391,9100,1525,1525,0,1525,541,70,219,244,3,0,2000,2000,2006,9,7,5,Normaal,235000
1392,8944,1584,1584,0,1584,792,65,0,0,4,0,1967,1967,2009,4,5,5,Normaal,124000
1393,7838,900,900,0,864,288,68,175,0,3,1,1967,1967,2006,12,5,5,Normaal,123000
1394,10800,1912,1221,691,482,672,60,0,0,3,1,1905,2000,2008,4,6,7,Normaal,163000
1395,4045,1500,1500,0,1356,648,53,161,45,2,1,2006,2006,2006,10,7,5,NietAf,246578
1396,12665,2482,1133,1349,1094,642,88,144,245,4,1,2005,2006,2007,2,8,5,Normaal,281213
1397,57200,1687,1687,0,747,572,NA,0,0,3,2,1948,1950,2010,6,5,5,Normaal,160000
1398,6120,1513,939,574,939,180,51,24,0,4,0,1920,2004,2007,5,5,8,Normaal,137500
1399,7200,1904,1136,768,1208,240,60,0,0,3,0,1950,1982,2009,5,5,4,Normaal,138000
1400,6171,1608,1160,448,976,216,51,147,0,3,1,1925,1990,2009,10,6,6,Normaal,137450
1401,6000,1158,950,208,862,208,50,0,0,3,1,1929,1950,2008,7,6,7,Normaal,120000
1402,7415,1593,864,729,839,398,62,100,0,3,1,2004,2004,2008,4,6,5,Normaal,193000
1403,6762,1294,1294,0,1286,662,64,168,0,2,1,2006,2006,2006,7,7,5,NietAf,193879
1404,15256,1464,1464,0,1485,754,49,168,84,3,0,2007,2007,2007,8,8,5,Normaal,282922
1405,10410,1214,694,520,672,936,60,216,0,3,0,1915,1950,2006,1,3,4,Familie,105000
1406,3842,1646,1646,0,1594,482,44,128,174,2,1,2004,2005,2008,1,8,5,Normaal,275000
1407,8445,768,768,0,768,396,70,58,0,2,0,1972,2007,2009,3,5,7,Normaal,133000
1408,8780,833,833,0,833,0,NA,0,0,3,0,1985,1985,2009,3,5,5,Normaal,112000
1409,7740,1363,741,622,622,528,60,0,0,3,0,1910,1950,2010,6,4,7,Normaal,125500
1410,20544,2093,1236,857,791,542,46,364,123,3,1,1986,1991,2008,11,7,6,Normaal,215000
1411,12420,1840,944,896,944,622,79,0,0,3,0,2001,2001,2009,6,7,5,Normaal,230000
1412,9600,1668,1112,556,856,271,80,0,0,3,0,1950,2005,2009,9,6,8,Normaal,140000
1413,7200,1040,1040,0,0,420,60,0,0,2,0,1949,1950,2009,6,4,5,Normaal,90000
1414,10994,1844,1844,0,1844,620,88,165,366,2,1,2005,2006,2009,9,8,5,Abnormaal,257000
1415,13053,1848,1053,795,833,370,64,0,0,4,1,1923,2000,2008,6,6,7,Normaal,207000
1416,3635,1569,1569,0,1386,660,51,143,130,1,1,2007,2007,2009,5,7,5,Normaal,175900
1417,11340,2290,1246,1044,777,560,60,0,0,4,0,1885,1950,2010,4,4,6,Normaal,122500
1418,16545,2450,1310,1140,1284,1069,NA,0,731,3,1,1998,1998,2009,5,8,5,Normaal,340000
1419,9204,1144,1144,0,1144,336,71,0,0,3,0,1963,1963,2008,8,5,5,Normaal,124000
1420,16381,1844,1844,0,1844,540,NA,0,312,3,1,1969,1969,2006,12,6,5,Normaal,223000
1421,11700,1416,708,708,708,776,90,0,420,3,1,1968,1968,2006,5,6,6,Normaal,179900
1422,4043,1069,1069,0,1069,440,53,0,0,2,1,1977,1977,2010,7,6,5,Normaal,127500
1423,4435,848,848,0,848,420,37,140,170,1,0,2003,2003,2008,3,6,5,Normaal,136500
1424,19690,2201,1575,626,697,432,NA,586,0,4,1,1966,1966,2006,8,6,7,Allocatie,274970
1425,9503,1344,1344,0,1024,484,NA,316,0,2,1,1958,1983,2007,6,5,5,Normaal,144000
1426,10721,1252,1252,0,1252,528,80,0,243,3,0,1959,1959,2008,10,6,6,Normaal,142000
1427,10944,2127,1223,904,1223,525,81,171,448,3,2,1994,1994,2008,8,7,5,Normaal,271000
1428,10930,1558,1048,510,913,288,60,0,0,3,1,1945,1950,2008,4,5,6,Normaal,140000
1429,7200,804,804,0,788,240,60,0,294,2,2,1940,1992,2010,2,5,7,Abnormaal,119000
1430,12546,1440,1440,0,1440,467,NA,0,310,3,1,1981,1981,2007,4,6,7,Normaal,182900
1431,21930,1838,734,1104,732,372,60,100,0,4,1,2005,2005,2006,7,5,5,Normaal,192140
1432,4928,958,958,0,958,440,NA,0,0,2,0,1976,1976,2009,10,6,6,Normaal,143750
1433,10800,968,968,0,656,216,60,0,0,4,0,1927,2007,2007,8,4,6,Normaal,64500
1434,10261,1792,962,830,936,451,93,0,318,3,1,2000,2000,2008,5,6,5,Normaal,186500
1435,17400,1126,1126,0,1126,484,80,295,0,3,1,1977,1977,2006,5,5,5,Normaal,160000
1436,8400,1537,1537,0,1319,462,80,0,237,3,1,1962,2005,2008,7,6,9,Abnormaal,174000
1437,9000,864,864,0,864,528,60,0,0,3,0,1971,1971,2007,5,4,6,Normaal,120500
1438,12444,1932,1932,0,1932,774,96,0,426,2,1,2008,2008,2008,11,8,5,NietAf,394617
1439,7407,1236,1236,0,912,923,90,0,0,2,0,1957,1996,2010,4,6,7,Normaal,149700
1440,11584,1725,1040,685,539,550,80,0,96,3,1,1979,1979,2007,11,7,6,Normaal,197000
1441,11526,2555,1423,748,588,672,79,431,0,3,1,1922,1994,2008,9,6,7,Normaal,191000
1442,4426,848,848,0,848,420,NA,149,147,1,1,2004,2004,2008,5,6,5,Normaal,149300
1443,11003,2007,1026,981,1017,812,85,168,160,3,1,2008,2008,2009,4,10,5,Normaal,310000
1444,8854,952,952,0,952,192,NA,0,0,2,1,1916,1950,2009,5,6,6,Normaal,121000
1445,8500,1422,1422,0,1422,626,63,192,106,3,0,2004,2004,2007,11,7,5,Normaal,179600
1446,8400,913,913,0,814,240,70,0,0,3,0,1966,1966,2007,5,6,5,Normaal,129000
1447,26142,1188,1188,0,1188,312,NA,261,189,3,0,1962,1962,2010,4,5,7,Normaal,157900
1448,10000,2090,1220,870,1220,556,80,0,438,3,1,1995,1996,2007,12,8,5,Normaal,240000
1449,11767,1346,796,550,560,384,70,168,0,2,0,1910,2000,2007,5,4,7,Normaal,112000
1450,1533,630,630,0,630,0,21,0,0,1,0,1970,1970,2006,8,5,7,Abnormaal,92000
1451,9000,1792,896,896,896,0,60,32,0,4,0,1974,1974,2009,9,5,5,Normaal,136000
1452,9262,1578,1578,0,1573,840,78,0,194,3,1,2008,2009,2009,5,8,5,NietAf,287090
1453,3675,1072,1072,0,547,525,35,0,80,2,0,2005,2005,2006,5,5,5,Normaal,145000
1454,17217,1140,1140,0,1140,0,90,36,0,3,0,2006,2006,2006,7,5,5,Abnormaal,84500
1455,7500,1221,1221,0,1221,400,62,0,0,2,0,2004,2005,2009,10,7,5,Normaal,185000
1456,7917,1647,953,694,953,460,62,0,0,3,1,1999,2000,2007,8,6,5,Normaal,175000
1457,13175,2073,2073,0,1542,500,85,349,119,3,2,1978,1988,2010,2,6,6,Normaal,210000
1458,9042,2340,1188,1152,1152,252,66,0,0,4,2,1941,2006,2010,5,7,9,Normaal,266500
1459,9717,1078,1078,0,1078,240,68,366,0,2,0,1950,1996,2010,4,5,6,Normaal,142125
1460,9937,1256,1256,0,1256,276,75,736,0,3,0,1965,1965,2008,6,5,6,Normaal,147500
